Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
691,ผิดหวัง, - 8/2/2021 14:37:44,ขนส่ง J&T แย่มาก การติดต่อทุกอย่างติดต่อไม่ ถึงติดต่อได้ก็คุยกับหุ่นยนต์,neg,การบริการ
694,วาสนา, - 8/2/2021 11:48:40,ไม่ได้รับการติดต่อใดๆของมาถึงตั้งแต่วันที่ 30,neg,การบริการ
695,มิลค์, - 8/2/2021 11:47:28,ของจะได้ชาตินี้รึว่าชาติหน้า ขึ้นสถานะจำหน่าย3-4วันล่ะยังไม่ได้ของเลย เบอร์โทไปก็ไม่มีใครรับจะให้ไว้ทำไม ทำงานห่วยแตกชิบหาย,neg,การบริการ
697,คอกกระบือ สมุทรสาคร, - 8/2/2021 11:09:51,ทำงานแย่มาก ระบบบริหารห่วยแตกมาก โทรติดต่อก็ไม่ได้ ของมาถึงปลายทางก็ไม่รีบนำจ่าย  ถ้าส่งไม่ได้แล้วรับจากต้นทางทำไม ไม่มีจิตสำนึกเห็นแก่ได้ไม่มีคุณธรรม,neg,การบริการ
705,ณัฐพร , - 8/1/2021 12:23:38,บอกว่าเปิดบริการทุกวัน แต่เสาร์-อาทิตย์ไม่มาส่งของ เบอร์ที่ลงในเวปก็ไม่สามารถติดต่อได้สักเบอร์ ของที่ส่งมาเป้นของสด เสียหายใครจะรับผิดชอบ บริการแย่มาก,neg,การบริการ
708,คน, - 8/1/2021 9:24:31,แย่  แย่มาก  ไม่ทับใจ แย่สุดๆๆ,neg,การบริการ
728,-, - 7/31/2021 8:50:13,แย่มาก,neg,การบริการ
729,นเรศ , - 7/31/2021 8:21:46,แย่จังเลยครับ ไม่จัดส่งของ ถึงสาขาปลายทางตั้งแต่ 28/7/64 ยังไม่จัดส่งเลย,neg,การบริการ
734,เปรมสุดา, - 7/30/2021 22:26:15,"ควรปรับปรุงค่ะ
สินค้าตกค้างอยู่ 3วันแล้ว 
ยังไม่มีพนักงานมาส่ง

โทรไปทางสาขาก็ไม่รับสาย",neg,การบริการ
738,วรรณษา, - 7/30/2021 17:06:05,โทรติดต่อ ไม่ได้เลย ตามของไม่ได้เลย,neg,การบริการ
742,นีน, - 7/30/2021 12:23:46,ส่งช่า  รับสาย  แย่มาก,neg,การบริการ
746,NN, - 7/30/2021 10:39:44,เบอร์ 020095678 ตัดสายทิ้งตลอด ติดต่ออะไรไม่ได้เลย แย่มาก,neg,การบริการ
755,ผู้ใช้บริการ, - 7/29/2021 16:37:20,บริการแย่นะค่ะ โทรติดต่อไม่เคยจะได้ ดองของ ตั้งแต่วันส่งจนผ่านมา 3 วันยังสถานะอยู่ที่เดิม,neg,การบริการ
757,เฟิน, - 7/29/2021 14:37:21,พัสดุมีปัญหา ปัญหาอะไร ไม่โทรไม่เเจ้งประสาท,neg,การบริการ
777,ผู้ขายอโวคาโด, - 7/27/2021 22:46:56,ส่งของไปตั้งแต่วันที่22/7/64จนถึงวันนี้ก้ยังยุที่บางกอกน้อย อยู่บางกอกน้อยตั้งแต่วันที่24/7/64แล้ววันนี้ก้28/7/65ก้ยังไม่อัพเลยหรือว่ามันไม่ส่งแล้ววะ ค่าส่งของกูก้ออกให้แล้ว ทำไมมึงไม่ส่งของให้ลูกค้ากูวะ บริษัทห่วย,neg,การบริการ
791,Patthraporn, - 7/27/2021 11:55:24,มีเบอรcall centerทำไมคะ ถ้าโทรไปแล้วติดต่อไม่ได้ การจัดการแย่มากค่ะ พัสดุตกค้าง ต้องทำยังไงติดต่อใคร,neg,การบริการ
802,-, - 7/27/2021 7:07:31,ส่งสินค้าไม่ได้ก็หยุดรับสิ้นค้าแก้ไขสถานการณ์ภายในของบริษทก่อนไมไม่ใช้รัยสินค้าจากลูกค้าแล้วทำให้เสียหาย แล้วจะรับผิดชอบยังไงกับสินค้า โทนก็ไมติดบริการไม่ได้เรื่อง เลิกทำธุรกิจ ถ้าจะบริหารงานแบบนี้,neg,การบริการ
