Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
646,เกษรินทร์, - 7/15/2021 14:38:45,คือส่วเมื่อวานวันนี้ต้อวถึงช่วงเช้า แล้วเอกสารยังไม่ไปไหนเลย,neu,ระบบ
739,มัส, - 7/7/2021 12:07:04,เช็คเลขที่ไรไม่เคยพบสักที ควรทำยังไงดี,neu,ระบบ
274,จตุรงค์ สัปจาตุระ, - 8/26/2021 14:52:39,สั่งตั้งแต่ ส่งตั้งแต่ 29/07/64 ตอนนี้ยังไม่ได้รับเลยครับ,neu,ระยะเวลาขนส่ง
282,สรัลนุช  วงษ์สุข, - 8/25/2021 15:46:47,ส่งให้เร็วๆ,neu,ระยะเวลาขนส่ง
344,วรรณวษา, - 8/18/2021 13:00:04,ส่งของเร็วกว่านี้ได้มั้ยคะ ส่งไปวันที่14ของพึ่งจะจัดส่งให้วันที่18,neu,ระยะเวลาขนส่ง
355,Yen, - 8/17/2021 13:23:56,อยากให้ส่งเร็วกว่านี้ค่ะ,neu,ระยะเวลาขนส่ง
392,นฤมนต์, - 8/10/2021 10:20:09,ถ้าไม่ติดสถานการณ์โควิด ส่งเร็วมากค่ะ,neu,ระยะเวลาขนส่ง
414,ธนัชช, - 8/5/2021 7:23:26,อยากให้บริการส่งเร้วกว่านี้ถ้าของมาถึงคลัง,neu,ระยะเวลาขนส่ง
484,ศิริพงศ์, - 7/26/2021 13:22:34,เมื่อไรจะได้รับพัสดุจากวังน้อย..ตั้งเเต่17กค..,neu,ระยะเวลาขนส่ง
510,พรประเสริฐ, - 7/23/2021 17:46:06,เร่งส่งของหน่อยสินค้ามีราคานะครับTH01241M8M960D/TH04011MJB096N,neu,ระยะเวลาขนส่ง
516,วีรยา, - 7/23/2021 15:39:56,แม่ค้าส่งของมาให้ครบ 1 อาทิตย์แล้ว ยังไม่ได้ของเลย,neu,ระยะเวลาขนส่ง
543,Thakdanai Wongthap, - 7/21/2021 17:13:36,พัสดุข้ายในเป็นอาหาร ส่งตั้งแต่วันที่17/7/64 จนตอนนี้สถานะยังเป็นวันที่17อยู่เลย แม่งเน้าแล้วมั้ง,neu,ระยะเวลาขนส่ง
591,Adtasut, - 7/18/2021 12:12:46,ส่งให้ไวกว่านี้ได้ไหมคับ,neu,ระยะเวลาขนส่ง
605,Tik, - 7/17/2021 16:11:08,จากบางนามาไทรน้อย4วันแล้วยังไม่ได้รับของเลย,neu,ระยะเวลาขนส่ง
609,จันทิรา, - 7/17/2021 11:35:53,เร็วบ้าง ช้าบ้าง,neu,ระยะเวลาขนส่ง
679,เก๋, - 7/14/2021 18:31:19,ทำไมนานจังครับ,neu,ระยะเวลาขนส่ง
700,เราเอง, - 7/13/2021 19:18:24,ของมาวันนี้ แต่ส่งวันพรุ่งนี้,neu,ระยะเวลาขนส่ง
599,นา, - 7/18/2021 4:46:06,อยากให้ตัดออกในสวนของค่าพื้นที่ห่างไกล,neu,ราคาขนส่ง
143,ปาหนัน ศรีรักษา, - 9/10/2021 13:46:52,ดีมาก,pos,การบริการ
153,โอ๋, - 9/7/2021 14:12:38,ดี,pos,การบริการ
154,Treerawat, - 9/7/2021 11:09:32,พอใจ,pos,การบริการ
171,รานา, - 9/5/2021 18:23:30,ดี,pos,การบริการ
176,สมภพ, - 9/4/2021 15:47:09,"ดี
สมภพ",pos,การบริการ
177,ดี, - 9/4/2021 13:15:18,ดี,pos,การบริการ
178,Nirun, - 9/4/2021 13:02:49,บริการดี ส่งสินค้าเร็วทันใจ,pos,การบริการ
194,ศิริรัตน์ เส้งหนู, - 9/2/2021 21:32:35,ดี,pos,การบริการ
204,สุภาวดี จันทร์สว่าง, - 9/1/2021 15:52:29,จัดส่งดี,pos,การบริการ
207,จิราวุฒิ, - 9/1/2021 10:12:32,สะดวก,pos,การบริการ
210,mos, - 9/1/2021 0:24:12,good,pos,การบริการ
211,ออมสิน ฮาบประคร, - 8/31/2021 21:12:09,ดีค่ะ,pos,การบริการ
225,บิว, - 8/31/2021 11:11:05,ดีค่ะ,pos,การบริการ
230,ขนิ, - 8/31/2021 8:20:37,ดีมาก,pos,การบริการ
232,ดาว, - 8/31/2021 7:18:50,ดี,pos,การบริการ
240,พรภิมล, - 8/30/2021 11:43:24,ดี,pos,การบริการ
244,ณัฏฐา, - 8/29/2021 16:54:32,D,pos,การบริการ
246,ไชยภพ รางดี, - 8/29/2021 12:23:35,ส่งของดีมาก,pos,การบริการ
254,ลินลดา, - 8/28/2021 8:29:54,รวดเร็ว,pos,การบริการ
256,ขวัญชัย ทองสำราญ, - 8/27/2021 21:45:10,ดีคับ,pos,การบริการ
259,นัท, - 8/27/2021 20:31:03,ดีครับ,pos,การบริการ
262,Aree, - 8/27/2021 15:21:37,Ok,pos,การบริการ
263,โอ่, - 8/27/2021 14:47:58,ดี,pos,การบริการ
269,ดวงเดือน, - 8/26/2021 22:55:50,บริการเร็ว,pos,การบริการ
276,วรพจน์, - 8/26/2021 11:17:51,ดีครับ,pos,การบริการ
284,ต้องตา, - 8/25/2021 14:00:36,ดีมาก,pos,การบริการ
291,ปนัดดา, - 8/25/2021 10:34:58,บริการดี ส่งของเร็ว,pos,การบริการ
293,ไม่มี, - 8/25/2021 9:29:42,ดี,pos,การบริการ
295,ชฎามาศ, - 8/25/2021 9:25:29,ดีค่ะ,pos,การบริการ
302,ดี, - 8/24/2021 12:44:56,ดี,pos,การบริการ
304,ณัฐณิชา เรืองฤทธิ์, - 8/24/2021 9:58:42,ดี,pos,การบริการ
316,เมย์, - 8/22/2021 13:24:28,ดีมากค่ะ,pos,การบริการ
321,ทิพวรรณ, - 8/22/2021 8:03:43,บริการดีมากค่ะ,pos,การบริการ
322,เค้าเอง, - 8/21/2021 15:41:26,Good Good,pos,การบริการ
324,วารุณี, - 8/21/2021 15:00:42,ดี,pos,การบริการ
326,ทนงศักดิ์, - 8/21/2021 10:11:57,Ok,pos,การบริการ
328,วุด, - 8/21/2021 6:42:59,ดี,pos,การบริการ
330,นายณัฐพล เซี่ยงฉิน, - 8/20/2021 9:40:18,ดี,pos,การบริการ
336,ณัฐณิชา, - 8/19/2021 15:50:26,ดี,pos,การบริการ
338,บุญสม, - 8/19/2021 7:25:18,บริการดีค่ะ,pos,การบริการ
339,ss, - 8/18/2021 20:27:57,very good,pos,การบริการ
352,",ยัสมี ลอนื", - 8/17/2021 23:49:11,พอใจทุกอย่างค่ะ เป็นคนไม่เรื่องมากเข้าใจพนักงานทุกคน,pos,การบริการ
357,ครีม, - 8/17/2021 11:16:17,บริการดี,pos,การบริการ
359,อดุลย์, - 8/17/2021 6:58:56,พอใจมากครับ,pos,การบริการ
362,สะเดา, - 8/16/2021 17:39:27,ดีมากค่ะ,pos,การบริการ
364,ศรัทยา ทรงนุวัฒน์, - 8/16/2021 14:52:27,ดีค่ะ,pos,การบริการ
368,นัท, - 8/14/2021 19:58:58,ดีมาก,pos,การบริการ
382,ดี, - 8/13/2021 15:49:24,ดี,pos,การบริการ
389,marco cheng, - 8/12/2021 20:04:19,ขอใหรักษามาตรฐานแบบนี้ไว้ตลอดไปนะครับ,pos,การบริการ
394,รัตนาภรณ์? ชมภูคำ, - 8/9/2021 20:58:46,ส่งของเรียบร้อยดีบริการดีมากค่ะ,pos,การบริการ
399,วัฒนา ชายัณห์, - 8/9/2021 10:03:40,ดี,pos,การบริการ
400,รุ่งสยาม, - 8/7/2021 5:10:47,บริการดี ค่าบริการถูกใจ พัสดุเคลื่อนย้ายไปไม่อยู่กับที่,pos,การบริการ
408,นันทิยา, - 8/6/2021 2:25:35,ดี,pos,การบริการ
409,ทราย, - 8/5/2021 19:19:28,ส่งของดี,pos,การบริการ
417,ไพลิน แววทับเทพ, - 8/4/2021 20:47:33,ดี,pos,การบริการ
421,มด, - 8/4/2021 11:24:24,ดี,pos,การบริการ
427,รวิสรา  รักษาวงค์, - 8/2/2021 15:29:45,ดีค่ะ,pos,การบริการ
432,แบงค์, - 8/1/2021 17:43:35,ดี,pos,การบริการ
434,Naseebah Hamsiri, - 8/1/2021 5:51:55,Very nice ??,pos,การบริการ
436,ดี, - 7/31/2021 15:03:14,ดี,pos,การบริการ
446,Pornnarin, - 7/30/2021 9:39:09,บริการดีมาก,pos,การบริการ
457,สุดปรารถนา, - 7/29/2021 9:27:39,บริการดีค่ะ,pos,การบริการ
459,ลี, - 7/28/2021 11:21:23,ดีเยี่ยม,pos,การบริการ
461,วริศรา อุปสาคร, - 7/28/2021 10:26:32,ดี,pos,การบริการ
464,อรทัยวรรณ บัวแก้ว, - 7/27/2021 22:54:39,ทำงานดีแบบนี้ไปตลอดๆนะค่ะ,pos,การบริการ
469,จตุศักดิ์, - 7/27/2021 10:57:35,ดี,pos,การบริการ
474,ธัญรัตน์, - 7/26/2021 22:31:53,ดีค่ะ,pos,การบริการ
478,ไพจิตรา, - 7/26/2021 17:38:57,บริการดี,pos,การบริการ
485,ความลับ, - 7/26/2021 12:39:06,วันหยุดนักขัตฤกษ์ ก็เปิด ดีมาก,pos,การบริการ
498,เอ, - 7/24/2021 21:27:40,ดี,pos,การบริการ
502,กฤตติยา, - 7/24/2021 14:28:42,ส่งรวดเร็ว บริการดี,pos,การบริการ
550,จิ?รั?ฏ?ฐ?์?จี?รัฐ?สิทธิ์?, - 7/21/2021 9:33:18,ดี,pos,การบริการ
553,ยุทธภพ, - 7/21/2021 8:23:18,ดีมากครับ ละเอียดดี,pos,การบริการ
558,ไสว, - 7/20/2021 15:27:06,บริการดี,pos,การบริการ
568,เด, - 7/19/2021 22:48:28,ดี,pos,การบริการ
585,ธิดารัตน์ พิมพ์พล, - 7/18/2021 15:45:38,ดีคะ,pos,การบริการ
588,เดอะ?ดาว?, - 7/18/2021 13:45:19,D,pos,การบริการ
592,สุพัตรา, - 7/18/2021 11:48:30,บริการดีค่ะ,pos,การบริการ
608,แก้ว, - 7/17/2021 12:13:32,ก็ดี,pos,การบริการ
612,พงษ์ , - 7/17/2021 10:24:04,ชอบ,pos,การบริการ
619,ศุภักษร, - 7/16/2021 18:48:01,ดี,pos,การบริการ
624,สุรดา, - 7/16/2021 14:26:18,ดีคะ,pos,การบริการ
627,L, - 7/16/2021 13:14:22,D,pos,การบริการ
650,กาญจนาวดี  ธิป้อ, - 7/15/2021 13:56:49,บริการรวดเร็วและดีมากคะ,pos,การบริการ
652,ปภาพิน, - 7/15/2021 12:54:29,จัดส่งรวดเร็วบริการดี,pos,การบริการ
655,วันดี  เงาศรี, - 7/15/2021 12:12:33,พัฒนาการส่งได้ดีเยี่ยมค่ะ,pos,การบริการ
656,นายพัทธดนย์  นาคประเสริฐ, - 7/15/2021 11:33:27,บริการทันใจ ใส่ใจลูกค้าดี,pos,การบริการ
659,ปิ่น, - 7/15/2021 11:14:17,ดีมาก,pos,การบริการ
663,น่าน, - 7/15/2021 10:33:39,ดีครับ,pos,การบริการ
666,เอ็ม, - 7/15/2021 10:03:43,เยี่ยม,pos,การบริการ
671,โบว์, - 7/15/2021 5:30:03,ดี,pos,การบริการ
675,อังคณา, - 7/14/2021 22:53:57,ดี,pos,การบริการ
682,ice, - 7/14/2021 16:15:07,ดีคะ,pos,การบริการ
697,NARAWIT, - 7/14/2021 8:07:07,GOOD,pos,การบริการ
703,บอล, - 7/13/2021 14:49:07,ส่งดี,pos,การบริการ
704,P, - 7/13/2021 14:45:22,ดี,pos,การบริการ
705,องอาจ, - 7/13/2021 12:59:33,ดีครับ,pos,การบริการ
706,ก, - 7/13/2021 12:58:28,ดี,pos,การบริการ
708,เจ, - 7/12/2021 16:18:45,ดี,pos,การบริการ
710,ชัชฎาภรณ์, - 7/12/2021 13:10:03,ส่งดีส่งไว,pos,การบริการ
712,ดี, - 7/12/2021 11:08:05,ดี,pos,การบริการ
715,ฟีม, - 7/12/2021 8:48:48,ดี,pos,การบริการ
719,ชฎาพร, - 7/11/2021 10:06:01,ชอบใช้บริการแฟลชค่ะ ขอให้รักษาคุณภาพไว้แบบนี้ แต่พบปัญหา 2ครั้ง คือถุงพัสดุชำรุดจนทำให้สินค้าในถุงพังเสียหาย,pos,การบริการ
729,เรริษา, - 7/8/2021 19:33:01,บริการดีคะ,pos,การบริการ
738,อาย, - 7/8/2021 9:22:14,ดี,pos,การบริการ
582,อมรา เอี่ยมสอาด, - 7/19/2021 8:45:13,รวดเร็วทันใจสินค้าปลอดภัยไม่มีชำรุดหรือแตกหัก,pos,ความปลอดภัยสินค้า
621,มัญชุพร, - 7/16/2021 15:11:31,พัสดุห่อเรียบร้อยดีมาก,pos,ความปลอดภัยสินค้า
160,นฤนาท, - 9/7/2021 9:17:20,พนักงานบริการดี,pos,พนักงาน
228,จินตนา, - 8/31/2021 9:42:11,คนส่งดีมาก,pos,พนักงาน
574,น้อง, - 7/19/2021 14:59:02,พนักงานดีเยี่ยม,pos,พนักงาน
717,ปวีณา, - 7/11/2021 13:38:34,พนง.นำส่งสุภาพ เหมาะสมดีมากค่ะ,pos,พนักงาน
721,มะหมิวนะคะ, - 7/10/2021 15:30:53,พนักงานหล่อพี่ที่สักแขน ผิวเข้มหน้าเข้ม สายแม่แตง หล่อค่ะ หล่อ,pos,พนักงาน
294,กอล์ฟ, - 8/25/2021 9:26:47,ติดตามพัสดุง่ายขึ้น,pos,ระบบ
350,รวมๆดีค่ะ, - 8/18/2021 7:28:45,เชคในระบบไวดีค่ะ,pos,ระบบ
75,เกษราภร หล้าธรรม, - 4/14/2022 13:16:55,ถึงเร็วมากเลยค่ะ ส่งจากระยองวันที่12/4 ตอนเที่ยง ถึงพังงาวันที่ 14/4 ตอนเช้า,pos,ระยะเวลาขนส่ง
145,ปริญญ์ธนัท, - 9/10/2021 10:31:10,ดีครับ รวดเร็ว,pos,ระยะเวลาขนส่ง
166,มัชฌิมา, - 9/6/2021 12:09:16,ไวมาก,pos,ระยะเวลาขนส่ง
185,ทิพยรัตน์, - 9/3/2021 13:22:07,ส่งไวราคาสุดคุ้ม,pos,ระยะเวลาขนส่ง
193,สายฝน, - 9/2/2021 21:55:28,ขนส่งแฟลชดีมากคะ ส่งของเร็ว,pos,ระยะเวลาขนส่ง
200,ชนัญญ์ทอชา, - 9/2/2021 14:26:18,รวดเร็ว,pos,ระยะเวลาขนส่ง
201,อินทิรา สุขสด, - 9/2/2021 13:42:25,ส่งไวดีค่ะ,pos,ระยะเวลาขนส่ง
203,สมมารถ, - 9/1/2021 19:23:49,รวดเร็ว,pos,ระยะเวลาขนส่ง
206,ต้น, - 9/1/2021 11:10:37,ไวดีคะ,pos,ระยะเวลาขนส่ง
209,พีร, - 9/1/2021 0:25:58,"เมื่อก่อนส่งเร็วดี เช็คสถานะง่าย
ล่าสุดเช็คสถานะไม่พบข้อมูลพัสดุ แล้วผมจะแจ้งลูกค้าผมยังไง",pos,ระยะเวลาขนส่ง
213,ทิฟฟี่, - 8/31/2021 18:46:48,"ได้โปรดอย่าโยน อย่ากระแทกเหมื่อนบริษัทอื่น,ส่งเร็วไวดีมากๆให้flash ตลอด",pos,ระยะเวลาขนส่ง
249,อ้อ, - 8/28/2021 12:35:21,รวดเร็วดี,pos,ระยะเวลาขนส่ง
253,วสสาาว, - 8/28/2021 9:27:37,ดีพอใช้,pos,ระยะเวลาขนส่ง
278,เชาวลิต, - 8/26/2021 7:30:36,รวดเร็วดีครับ,pos,ระยะเวลาขนส่ง
281,วรัชยา, - 8/25/2021 19:41:55,รวดเร็วดี ค่าบริการไม่แพงมาก,pos,ระยะเวลาขนส่ง
297,Kanchana, - 8/25/2021 6:13:46,ไวดีค่ะ,pos,ระยะเวลาขนส่ง
333,กุลนิษฐ์ , - 8/19/2021 20:53:05,ส่งเร็วคะ,pos,ระยะเวลาขนส่ง
347,สมัชญา, - 8/18/2021 11:36:47,ส่งไวๆแบบนี้ตลอดไปเลยนะคะ ปลื้ม??,pos,ระยะเวลาขนส่ง
371,เบิด, - 8/14/2021 15:32:03,ส่งเร็วๆ,pos,ระยะเวลาขนส่ง
395,สุภาพร แซ่จู, - 8/9/2021 16:43:01,ส่งของรวดเร็วดีค่ะ,pos,ระยะเวลาขนส่ง
406,จารุณีย์, - 8/6/2021 10:37:56,จัดส่งของรวดเร็วดี,pos,ระยะเวลาขนส่ง
407,ศิริรัตน์, - 8/6/2021 5:53:42,ค้นหาได้ รวดเร็ว,pos,ระยะเวลาขนส่ง
563,เลยา, - 7/20/2021 12:20:22,ส่งไวๆ,pos,ระยะเวลาขนส่ง
566,เริ่ดและไวมากพนักงานพูดจาดี, - 7/20/2021 10:58:40,ทำงานไวมากกก,pos,ระยะเวลาขนส่ง
593,ชณุตพร, - 7/18/2021 11:12:10,สินค้าถึงเร็วส่งไกลแต่ราคาประหยัดมากน่ารักมากๆๆ,pos,ระยะเวลาขนส่ง
595,Sopinya, - 7/18/2021 9:36:46,จัดส่งรวดเร็ว,pos,ระยะเวลาขนส่ง
601,วิบูลย์, - 7/17/2021 23:18:03,ส่งเร็ว,pos,ระยะเวลาขนส่ง
617,เบญจวรรณ? ?อัม?รา?นนท์?, - 7/16/2021 23:54:11,ดีส่งของไว,pos,ระยะเวลาขนส่ง
626,ปุณรัศมิ์ ทัศนเมธีวิทย์, - 7/16/2021 13:30:47,จัดส่งพัสดุได้รวดเร็ว,pos,ระยะเวลาขนส่ง
628,สุภาพร, - 7/16/2021 13:08:16,ส่งไว,pos,ระยะเวลาขนส่ง
643,สุทธิชัย ณ นคร, - 7/15/2021 16:49:48,ส่งเร็วครับ,pos,ระยะเวลาขนส่ง
669,นริศร สีหันต์, - 7/15/2021 8:22:24,เร็วคับ,pos,ระยะเวลาขนส่ง
673,.., - 7/15/2021 4:02:13,ส่งเร็วดีคับ,pos,ระยะเวลาขนส่ง
681,ภัณฑิลา  พวกสนิท, - 7/14/2021 16:32:29,จัดส่งรวดเร็วดีค่ะ,pos,ระยะเวลาขนส่ง
685,อ้อม, - 7/14/2021 14:21:33,ส่งเร็วดีค่ะ,pos,ระยะเวลาขนส่ง
687,รจนีย์, - 7/14/2021 13:42:47,ส่งเร็ว ทันใจค่ะ,pos,ระยะเวลาขนส่ง
691,น้ำอ้อย, - 7/14/2021 12:11:07,ส่งเร็วดีค่ะ,pos,ระยะเวลาขนส่ง
693,อมรเทพ, - 7/14/2021 10:44:41,ส่งเร็วคับ,pos,ระยะเวลาขนส่ง
714,จิรวัฒน์ ใยดี, - 7/12/2021 9:20:02,ส่งๆวมาก,pos,ระยะเวลาขนส่ง
716,จตุพร, - 7/12/2021 8:13:07,ดีครับส่งใว,pos,ระยะเวลาขนส่ง
718,เอย์, - 7/11/2021 13:06:49,ส่งของไวมากค่ะ,pos,ระยะเวลาขนส่ง
723,ชนัญชิดา, - 7/10/2021 12:27:20,ถูก เร็ว,pos,ระยะเวลาขนส่ง
726,ชุติกาญจน์ ขาวพา, - 7/9/2021 10:42:28,บริการเร็ว,pos,ระยะเวลาขนส่ง
737,กฤษณา, - 7/8/2021 11:38:29,เร็วดี,pos,ระยะเวลาขนส่ง
334,เจน, - 8/19/2021 17:44:03,ราคาถูกดีแต่กล่องบางไป,pos,ราคาขนส่ง
