Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
16,Kanyarat, - 7/29/2022 13:35:20,ช้ามาก ให้เบอร์มาติดต่อไม่เคยได้ พูดจาแย่ จอดรถแล้วไม่ลง กด โทรหาคนอื่นเสย เรายินตากแดดรอนานตลอด,neg,พนักงาน
25,Lek, - 7/17/2022 12:10:11,บอกว่าที่อยู่?ไม่ถูกต้องคืออะไรบริษัทอื่นก็ส่งได้ตามที่อยู่?นี้มาไม่ถูกแล้วไม่ยอมส่งสินค้าเหรอ,neg,พนักงาน
31,G, - 7/11/2022 21:20:15,เจ้าหน้าที่ชอบปิดงานเอง แต่ไม่นำส่งสินค้าให้ลูกค้า เลื่อนการจัดส่งไปเรื่อยๆแบบไม่มีกำหนด อยากให้สำนักงานใหญ่ลงมาตรวจสอบการทำงานของเจ้าหน้าที่ เพราะถ้ายังไม่ปรับปรุง ก็ส่งผลเสียกับบริษัทระยะยาว,neg,พนักงาน
32,สงการณ์, - 7/11/2022 17:40:15,ช้ามาก  อ้างเบอร์ทางติดต่อไม่ได้ตลกละ บ้านก็อยู่ตลอด,neg,พนักงาน
37,ฟ, - 7/9/2022 16:25:51,พูดจาแย่มาก,neg,พนักงาน
44,ปาริชาติ, - 7/3/2022 12:12:29,ของมาแล้วถึงแต่ไม่ส่งสักทีส่งไม่ทันโทรมาบอกว่าจะส่งวันต่อมาก็ไม่ส่งแย่มากเราก็รอโทรตามก็ไม่รับไม่โทรกลับด้วยถ้าพนักงานน้อยก็น่าจะจ้างเพิ่มนะอย่างนี้ถ้าส่งปลาส้มมาจะไม่เน่าหรือคะควรปรับปรุง(เส้นทางอำเภอโซ่พิสัย จ.บึงกาฬ,neg,พนักงาน
48,เอ๋, - 6/28/2022 14:59:21,สักแต่ส่ง โยนของไม่พอ ส่งไม่ดูบ้านเลขที่ ของกระสอบอย่างใหญ่เขียนที่อยุ่ตัวอย่างใหญ่  หลับตาส่งพอได้ค่าจ้าง,neg,พนักงาน
57,แก้ม, - 6/17/2022 4:40:46,พนักงานห่วยแตกส่งของสำเร็จมึงส่งให้ใครหราผีเปนคนรับหรา,neg,พนักงาน
68,แตงโม, - 5/15/2022 19:52:05,คนส่งของแย่มากโอนเงินแล้วไม่มาส่วของ,neg,พนักงาน
69,ชัยยศ วนิชวัฒนานุวัติ, - 5/14/2022 13:59:03,เจ้าหน้าที่จัดส่งโทรมาบอกว่าจะเข้ามาส่งของสักพัก ชั่วโมงกว่าโทรไปหลายครั้งก็ไม่รับสาย,neg,พนักงาน
89,ไม่บอก, - 4/21/2022 9:51:15,โกหกว่าไม่รับของ โทรไม่รับ แต่ตัวเองส่งไม่ทัน ควรแก้ปัญหานะว่าจะทำยังไง โทรไปเลื่อนลูกค้าสิ หรือไม่ก็จัดการปัญหา อย่าให้ลูกค้าเห็นว่า ขนส่งเป็นปัญหา,neg,พนักงาน
127,วัฒนา  ใจเจริญ, - 4/3/2022 16:08:16,พนักงานขนส่ง  บริการแย่ เรื่องเยอะ  รอทั้งวันละ  จะไปเอากลางทางก้อไม่ได้  ยังไม่ได้หา  ควรปรับปรุงทุกสิ่งอย่างนะคะ,neg,พนักงาน
143,ลูกค้าไง, - 3/20/2022 17:11:20,พนักงานไม่มี Service mind พูดจากวนตีนครับ,neg,พนักงาน
171,สุทธิลักษณ์ อินทนู, - 2/24/2022 18:14:35,แย่มากๆ เอาของไปวางบ้านร้าง ไม่มีคนรับ ก็ออกไปหน้าตาเฉย ผิดบ้านพอว่า ไท่โทรแจ้งอีก,neg,พนักงาน
176,ทวี, - 2/18/2022 17:31:37,ส่งของช้า พนักงานส่งของพูดจาแย่มาก ใส่อารมณ์ไม่เข้าใจเหมือนกันจะขึ้นเสียงทำให้,neg,พนักงาน
177,กรณิช, - 2/15/2022 9:52:27,"พนง.ส่งของ นายณรงค์เดช  หาญกิจ นี่แย่มากนะ
เราไม่ได้สั่งของไป แต่เห็นว่าเคยส่งของให้อยู่แล้วเลยโอนเงินไป ที่ไหนได้ไม่มีพัสดุ เช็คทุกแอปก็ไม่ได้สั่งของยอดนี้ไปด้วยซ้ำ ติดต่อ 1217 ก็ไม่ได้ช่วยเหลืออะไรเลย ประสาทจะแดกกับเคอรี่ที่นี่มาก",neg,พนักงาน
182,TTS, - 2/11/2022 19:31:41,"พนักงานห่วยแตกมากดุด่าลูกค้าทั้งๆที่ลูกค้าโทรศัพท์เสียไม่สามารถรับโทรศัพท์ได้..ไม่มีถามเหตุผลเลย..มีลูกค้าที่รู้จักกันหลายคนก็โดนแบบนี้..ถ้าพนักงานห่วยๆแบบนี้ไม่เต็มใจจะทำงานบริการแล้วควรลาออกไปซะ..คนตกงานที่เค้าอยากมีงานทำเยอะแยะ...
***ความจริงไม่อยากให้ดาวซักดวงนะ..บริการห่วยเกินไป!!!",neg,พนักงาน
